"","OTU","average","sd","ratio","ava","avb","cumsum","p","contribution","comparison"
"1163","Candidatus.Tagabacteria",2.5593433151849e-05,3.77541289766501e-05,0.677897592808401,4.35351721402287e-05,1.98687453651998e-05,0.998872644662814,1,6.90563651000176e-05,"Karst P._Porous"
"1164","Candidatus.Latescibacteria",2.32603525289921e-05,2.89310747741774e-05,0.80399199513159,6.85550008482026e-05,2.83605162939597e-05,0.998935405894848,0.2526,6.27612320339699e-05,"Karst P._Porous"
"1165","Candidatus.Diapherotrites",2.29421931828851e-05,2.65676342105739e-05,0.863539184597554,4.12910042680433e-05,2.56593082032158e-05,0.998997308667298,1,6.19027724499954e-05,"Karst P._Porous"
"1166","Candidatus.Heimdallarchaeota",2.26072679815326e-05,2.294876976919e-05,0.985118950118367,2.09463236443273e-05,5.66234560192254e-05,0.999058307742427,0.5262,6.09990751290201e-05,"Karst P._Porous"
"1167","Candidatus.Coatesbacteria",2.10065386162115e-05,2.1009206619906e-05,0.999873007879699,4.70272866458161e-05,6.3852359621064e-06,0.999114987719339,0.0992,5.66799769120552e-05,"Karst P._Porous"
"1168","Candidatus.Spechtbacteria",2.09790299423001e-05,2.92008057391851e-05,0.718440105032717,4.04669576649393e-05,1.44212219379836e-05,0.999171593472172,1,5.660575283295e-05,"Karst P._Porous"
"1169","Candidatus.Fischerbacteria",2.0806915385166e-05,1.67432388592085e-05,1.24270552192012,1.75277124641794e-05,4.94121780705936e-05,0.999227734824405,0.018,5.61413522329746e-05,"Karst P._Porous"
"1170","candidate.division.CPR1",2.01662786311069e-05,2.86140838084329e-05,0.704767581101571,3.92821752628457e-05,6.87705386649374e-06,0.999282147606449,0.9994,5.44127820439888e-05,"Karst P._Porous"
"1171","Candidatus.Margulisbacteria",1.8519190868582e-05,1.36941892879024e-05,1.35233933745476,1.37847527900868e-05,4.13495735991323e-05,0.999332116205752,0.9352,4.9968599303063e-05,"Karst P._Porous"
"1172","Candidatus.Firestonebacteria",1.80696948818853e-05,1.59409433066111e-05,1.13353987492016,3.417348221497e-05,3.08872822082592e-05,0.999380871972108,0.9998,4.87557663559901e-05,"Karst P._Porous"
"1173","Candidatus.Brennerbacteria",1.67552518588094e-05,1.85524700997704e-05,0.903127819029164,9.56249283461559e-06,3.26641564041907e-05,0.999426081099888,1,4.52091277799438e-05,"Karst P._Porous"
"1174","Candidatus.Wallbacteria",1.65871067102035e-05,1.55560929163922e-05,1.06627716865363,4.06739863194204e-05,8.22841846376853e-06,0.999470836537353,0.9574,4.47554374650716e-05,"Karst P._Porous"
"1175","Candidatus.Fermentibacteria",1.6400934093871e-05,1.38046426655503e-05,1.18807378729185,4.02543924124614e-05,1.16974602243756e-05,0.999515089642672,0.164,4.42531053189699e-05,"Karst P._Porous"
"1176","Candidatus.Desantisbacteria",1.54821287249579e-05,1.81546481488054e-05,0.852791450324895,3.2680838253244e-05,1.6495005633878e-05,0.999556863621466,0.9998,4.1773978794013e-05,"Karst P._Porous"
"1177","Thermodesulfobacteria",1.49998756692175e-05,1.97266739140667e-05,0.760385442298071,3.9904663822688e-05,1.99891447862634e-05,0.999597336381979,0.9458,4.04727605129995e-05,"Karst P._Porous"
"1178","Candidatus.Andersenbacteria",1.41181800287554e-05,2.16044218077384e-05,0.653485668554133,2.76062002014352e-05,8.03016052621745e-06,0.999635430145673,0.9988,3.80937636940137e-05,"Karst P._Porous"
"1179","Dictyoglomi",1.31681052480376e-05,8.7656700916361e-06,1.50223600824335,1.28706765927007e-05,3.51527052521973e-05,0.999670960411514,0.5848,3.55302658410217e-05,"Karst P._Porous"
"1180","Nanoarchaeota",1.26615556496559e-05,1.50304720927698e-05,0.84239241266058,2.21689090042108e-05,1.40494961291447e-05,0.999705123901988,0.9988,3.41634904739152e-05,"Karst P._Porous"
"1181","Candidatus.Aenigmarchaeota",1.19811135550482e-05,9.34766327342971e-06,1.28172284394368,1.76123918260568e-05,2.08255232052562e-05,0.999737451419248,1,3.23275172600113e-05,"Karst P._Porous"
"1182","Candidatus.Jacksonbacteria",1.06469908617435e-05,1.31667222384112e-05,0.80862880441748,1.67812899835536e-05,1.41985819482474e-05,0.99976617919812,0.9992,2.87277788720841e-05,"Karst P._Porous"
"1183","Chrysiogenetes",1.03356405236984e-05,1.04833722863194e-05,0.985907992334323,2.14762753004761e-05,1.40666323164271e-05,0.999794066889517,0.9552,2.78876913969439e-05,"Karst P._Porous"
"1184","Candidatus.Fraserbacteria",9.98765076748182e-06,8.47496263724309e-06,1.1784890618386,1.56706098502098e-05,2.01684381072111e-05,0.999821015632728,0.1156,2.69487432109639e-05,"Karst P._Porous"
"1185","candidate.division.CPR2",9.3955313627792e-06,7.65183192793469e-06,1.22787999674676,1.26800280797943e-05,2.10036027479134e-05,0.999846366715571,1,2.53510828430725e-05,"Karst P._Porous"
"1186","candidate.division.CPR3",8.99914729437403e-06,1.34246839279278e-05,0.670343327462093,1.78591260142005e-05,4.83754254516426e-06,0.999870648272386,0.9998,2.42815568149979e-05,"Karst P._Porous"
"1187","Candidatus.Edwardsbacteria",8.58418380981922e-06,1.20173881259542e-05,0.714313602910087,1.92293294806567e-05,1.59388085416436e-05,0.99989381017207,0.9852,2.31618996839877e-05,"Karst P._Porous"
"1188","Candidatus.Gracilibacteria",7.46940743749283e-06,6.75077895011361e-06,1.10645119514203,1.33092779244485e-05,1.57139321085085e-05,0.999913964175014,1,2.01540029439728e-05,"Karst P._Porous"
"1189","Candidatus.Abawacabacteria",7.43752740896585e-06,7.13379165504923e-06,1.04257704298129,9.16024874678218e-06,1.48538386169716e-05,0.999934032159061,0.6184,2.00679840469675e-05,"Karst P._Porous"
"1190","Candidatus.Wirthbacteria",5.31631885295416e-06,6.28415801130827e-06,0.845987456615112,1.11425382315242e-05,1.47718145392014e-06,0.999948376684608,0.9884,1.43445255470498e-05,"Karst P._Porous"
"1191","Candidatus.Delongbacteria",3.86983195571816e-06,3.16061814840736e-06,1.2243908545764,7.47321502981148e-06,6.46533092199289e-06,0.999958818289954,0.977,1.04416053460232e-05,"Karst P._Porous"
"1192","Candidatus.Lokiarchaeota",3.78814852360956e-06,3.12223233852619e-06,1.21328207285102,4.94112369981075e-06,7.69325389059268e-06,0.99996903949654,0.4504,1.0221206586003e-05,"Karst P._Porous"
"1193","Candidatus.Verstraetearchaeota",2.829436499782e-06,2.26667437029787e-06,1.24827656625869,6.47839156218267e-06,3.67678200645979e-06,0.999976673900209,0.8754,7.63440366891022e-06,"Karst P._Porous"
"1194","Candidatus.Parvarchaeota",2.41952104406313e-06,3.58581312417157e-06,0.674748225933305,4.82558067569088e-06,7.14765219638775e-07,0.999983202267372,0.9862,6.52836716308336e-06,"Karst P._Porous"
"1195","Coprothermobacterota",1.61688122346332e-06,1.90111275311609e-06,0.850492018852175,3.38827415476721e-06,4.28859131783265e-07,0.999987564946636,0.8056,4.36267926395839e-06,"Karst P._Porous"
"1196","Candidatus.Veblenbacteria",1.51438251513281e-06,1.83438193371303e-06,0.825554639031742,1.56193368665804e-06,2.34255359646741e-06,0.999991651063228,1,4.08611659197256e-06,"Karst P._Porous"
"1197","Candidatus.Thorarchaeota",1.00337114742373e-06,1.25203098960368e-06,0.801394818303451,2.00304273215986e-06,4.28859131783265e-07,0.999994358365679,0.8004,2.70730245099937e-06,"Karst P._Porous"
"1198","Candidatus.Odinarchaeota",9.46726123070713e-07,1.13188206354325e-06,0.836417638872269,1.92868051422504e-06,3.33557102498095e-07,0.999996912828162,1,2.55446248309532e-06,"Karst P._Porous"
"1199","Candidatus.Korarchaeota",8.46853416917323e-07,8.29936568903171e-07,1.02038330234865,1.72727545141415e-06,5.24161161068435e-07,0.99999919781347,0.4968,2.28498530796539e-06,"Karst P._Porous"
"1200","Rhodothermaeota",2.97303619927371e-07,4.59186000641873e-07,0.647457935372126,4.63177775226082e-07,2.38255073212925e-07,1,0.1168,8.02186529980098e-07,"Karst P._Porous"
"1201","Proteobacteria",0.149585343783603,0.109658309530334,1.36410404669083,0.696464397244921,0.416219291035874,0.306613301463422,0.2472,0.306613301463422,"Karst P._Geyser"
"1202","Euryarchaeota",0.0728039847915416,0.0869167821207558,0.837628626085042,0.00327629602056584,0.148376487678342,0.455843630932868,0.003,0.149230329469446,"Karst P._Geyser"
"1203","Actinobacteria",0.0604540051194327,0.0490967782581389,1.23132326120423,0.140504301445061,0.036363523173886,0.579759528222718,2e-04,0.12391589728985,"Karst P._Geyser"
"1204","Bacteroidetes",0.0228683549065066,0.0241704177494704,0.946129899099809,0.0206944102247908,0.0627050088690435,0.626634052287487,0.9108,0.046874524064769,"Karst P._Geyser"
"1205","Candidatus.Nealsonbacteria",0.0195295713057091,0.0311669012412726,0.626612544972777,0.000273965844991847,0.0392561178130643,0.666664888081609,0.0014,0.0400308357941219,"Karst P._Geyser"
"1206","Chloroflexi",0.0101946416646651,0.00923635782033758,1.10375126894905,0.015707073235349,0.0289758587849352,0.687561405474125,0.0932,0.0208965173925161,"Karst P._Geyser"
"1207","Candidatus.Roizmanbacteria",0.00993847641956667,0.0102224434668439,0.97222121617026,0.000796314937603023,0.0204276241848224,0.707932846883038,4e-04,0.020371441408913,"Karst P._Geyser"
"1208","Nitrospirae",0.00881724353611572,0.00973757200509877,0.905486863819734,0.00486586111561743,0.0212974842522415,0.726006035619539,0.01,0.018073188736501,"Karst P._Geyser"
"1209","Candidatus.Wolfebacteria",0.0085330493616559,0.0162800413905075,0.524141748597232,0.00022841541747324,0.017225245194627,0.743496695935248,0.1686,0.017490660315709,"Karst P._Geyser"
"1210","Acidobacteria",0.00851855342681729,0.00608745215904556,1.39936268971893,0.014171601364758,0.00865548845039855,0.760957643136516,2e-04,0.017460947201268,"Karst P._Geyser"
"1211","Planctomycetes",0.00692166446107018,0.00674031465074771,1.02690524400109,0.0133584326382514,0.00578307636889897,0.775145359247935,0.9982,0.014187716111419,"Karst P._Geyser"
"1212","Firmicutes",0.00676536949438259,0.00517279980612718,1.30787383002316,0.0181020707763504,0.00958846281377006,0.789012708975014,1,0.0138673497270789,"Karst P._Geyser"
"1213","Armatimonadetes",0.00569029831247078,0.00701795156323803,0.810820402676777,0.00110914227232063,0.0122277253145611,0.800676426206713,2e-04,0.011663717231699,"Karst P._Geyser"
"1214","Candidatus Omnitrophica",0.00496013742617281,0.00571683475074831,0.867637012863377,0.00515544699895609,0.00873048679169902,0.810843492534757,0.8932,0.010167066328044,"Karst P._Geyser"
"1215","Candidatus.Shapirobacteria",0.00482792436562839,0.00749031694109604,0.644555417827478,0.00018403628005929,0.00979150058177198,0.820739554485201,0.0236,0.00989606195044401,"Karst P._Geyser"
"1216","Elusimicrobia",0.00470634245104926,0.00560960641254391,0.838979084258958,0.0026619994269866,0.0105301293579594,0.830386403302297,0.9758,0.00964684881709599,"Karst P._Geyser"
"1217","Candidatus Moranbacteria",0.00434697301075423,0.00328423811697029,1.32358643190108,0.000401192271256396,0.00900465016487848,0.839296632824033,0.9658,0.00891022952173603,"Karst P._Geyser"
"1218","Verrucomicrobia",0.00431322319050693,0.00246082758566055,1.7527531045411,0.00893497362410635,0.00485612474212881,0.84813768348407,0.006,0.00884105066003704,"Karst P._Geyser"
"1219","Candidatus.Falkowbacteria",0.00419335584390666,0.00440599903417964,0.951737803702771,0.000352055137713634,0.00865476944551474,0.85673303545499,0.5934,0.00859535197091998,"Karst P._Geyser"
"1220","Candidatus.Berkelbacteria",0.00412642934056692,0.00497864442346916,0.828825879011377,0.000128335529473079,0.00835036102908786,0.865191204493242,4e-04,0.00845816903825203,"Karst P._Geyser"
"1221","Candidatus.Portnoybacteria",0.00291067584333382,0.00434882555332581,0.669301586748599,0.00015242937460964,0.0059292591015957,0.871157376761466,0.0014,0.00596617226822393,"Karst P._Geyser"
"1222","Ignavibacteriae",0.00284206004018182,0.00224895334254153,1.26372565691826,0.0034324985000059,0.00779430676478311,0.87698290344634,0.9572,0.00582552668487402,"Karst P._Geyser"
"1223","Candidatus.Kaiserbacteria",0.00246669573989293,0.00277817816064318,0.887882488904837,0.00109802087343947,0.0052963488327568,0.88203902529213,0.2918,0.00505612184578996,"Karst P._Geyser"
"1224","candidate.division.NC10",0.00243972603286446,0.00473980049792831,0.514731798085347,0.00494680685132712,9.04763120644712e-05,0.887039865846971,4e-04,0.00500084055484107,"Karst P._Geyser"
"1225","Candidatus.Levybacteria",0.00233951392613563,0.00349099988296951,0.670155830582726,0.0035712826489458,0.00211547574449539,0.891835296138255,0.9086,0.00479543029128393,"Karst P._Geyser"
"1226","Candidatus.Rokubacteria",0.00212247515335868,0.002042570267265,1.03911977344146,0.00428066059646472,0.0010178700734591,0.896185850126932,0.6544,0.00435055398867701,"Karst P._Geyser"
"1227","Candidatus.Pacebacteria",0.00208601674075948,0.0031858921922236,0.654766895707019,9.13754712098487e-05,0.00423754188598558,0.900461673303282,0.035,0.00427582317635,"Karst P._Geyser"
"1228","Candidatus.Woesearchaeota",0.00199613191173942,0.0023295909552094,0.856859401551033,0.000488852140924431,0.00427033736392325,0.904553254604859,0.0308,0.00409158130157705,"Karst P._Geyser"
"1229","Candidatus.Aenigmarchaeota",0.00197360149986704,0.00271307066964466,0.72744198002241,1.76123918260568e-05,0.00395997712520213,0.908598654082784,8e-04,0.00404539947792493,"Karst P._Geyser"
"1230","Candidatus.Magasanikbacteria",0.00184796181784759,0.00256097772487972,0.721584494818043,0.000610249907469445,0.00390725921305353,0.912386522998393,0.9724,0.00378786891560901,"Karst P._Geyser"
"1231","Candidate Division WWE3",0.0018190468154832,0.00188619471297323,0.964400336281198,0.000211007803458867,0.00379822028947658,0.916115123244275,1,0.00372860024588206,"Karst P._Geyser"
"1232","Candidatus.Jorgensenbacteria",0.00181565828262097,0.00327305372114959,0.554729142051253,0.000206200365207489,0.00371423670715232,0.91983677782809,0.0818,0.00372165458381502,"Karst P._Geyser"
"1233","Candidatus.Kuenenbacteria",0.00179639976042084,0.00242360477396934,0.741209862150392,6.83540625511801e-05,0.00364251283726454,0.923518957160361,0.001,0.003682179332271,"Karst P._Geyser"
"1234","Candidatus Woesebacteria",0.00178134682416732,0.00334087865130378,0.533197104741337,0.00053968138660755,0.00371444848115092,0.927170281661774,1,0.00365132450141292,"Karst P._Geyser"
"1235","Candidatus.Desantisbacteria",0.00170083844103475,0.00147999373171133,1.14922003018759,3.2680838253244e-05,0.0034282228560016,0.930656583704948,2e-04,0.00348630204317402,"Karst P._Geyser"
"1236","Candidatus.Beckwithbacteria",0.00169499504909463,0.00205060630943747,0.8265823826318,8.86279388231469e-05,0.00345606461345086,0.934130908226465,0.0974,0.00347432452151708,"Karst P._Geyser"
"1237","Candidatus.Atribacteria",0.00167048206494576,0.00183475033054672,0.910468327561491,6.4527991055053e-05,0.00339183871140039,0.93755498713696,0.3764,0.0034240789104949,"Karst P._Geyser"
"1238","Candidatus.Uhrbacteria",0.00165525128736658,0.00241115050557407,0.686498534015188,0.00123222477574173,0.00321471056410865,0.940947846685454,0.9964,0.003392859548494,"Karst P._Geyser"
"1239","Thaumarchaeota",0.00161077844990843,0.00163308485263294,0.986340940773197,0.00333778762982841,0.00092045717238351,0.944249547814457,0.0736,0.00330170112900308,"Karst P._Geyser"
"1240","Gemmatimonadetes",0.00154649420662844,0.000936038025093552,1.65217028066127,0.00257335299796953,0.00160164375371606,0.947419481996474,2e-04,0.00316993418201694,"Karst P._Geyser"
"1241","Candidatus.Peregrinibacteria",0.00144532267590957,0.00217036828494138,0.665934296007559,0.000446696848732865,0.00312403052499521,0.950382039330845,0.9968,0.00296255733437101,"Karst P._Geyser"
"1242","Candidatus.Collierbacteria",0.00130302117682586,0.00134451022181593,0.969141889502311,0.000122370660688629,0.00269595585822188,0.953052913460608,0.9986,0.00267087412976308,"Karst P._Geyser"
"1243","Candidatus.Zambryskibacteria",0.00122922275558448,0.00408617971765865,0.300824447410458,0.000529075973650692,0.00219901032104955,0.955572518909849,0.9234,0.0025196054492409,"Karst P._Geyser"
"1244","Candidatus.Micrarchaeota",0.00111696065799555,0.00136404888625544,0.818856764776088,0.000106108249809141,0.00231059278140678,0.957862014566912,4e-04,0.00228949565706305,"Karst P._Geyser"
"1245","Candidatus.Daviesbacteria",0.00110802694008102,0.00198702043376575,0.557632383267,0.00220737673561772,0.000188584632755377,0.960133198291302,0.9996,0.00227118372438995,"Karst P._Geyser"
"1246","Candidatus.Gottesmanbacteria",0.0009971505191317,0.000955822072975702,1.04323863962184,0.000858780173032788,0.00206250241943647,0.962177112521089,0.9994,0.002043914229787,"Karst P._Geyser"
"1247","Caldiserica",0.000916044173156707,0.00123013099607754,0.744672052064093,3.41520595982684e-05,0.00185559538956647,0.964054778615331,4e-04,0.001877666094242,"Karst P._Geyser"
"1248","Candidatus.Nomurabacteria",0.00091501496081854,0.00108214810388017,0.84555427998963,0.0010250462726123,0.00168403633141516,0.965930335076469,1,0.00187555646113802,"Karst P._Geyser"
"1249","Cyanobacteria",0.000800785296146417,0.000678573736558181,1.18010063314285,0.0023660962276561,0.00201953458482718,0.967571748715028,0.9556,0.00164141363855907,"Karst P._Geyser"
"1250","Candidatus.Tagabacteria",0.000711578724046413,0.00124592291841562,0.571125800423746,4.35351721402287e-05,0.00144700424378641,0.969030310739303,0.0554,0.00145856202427497,"Karst P._Geyser"
"1251","Candidatus.Yanofskybacteria",0.000684398166501224,0.0011453457951053,0.597547194415903,0.000915043820710921,0.000770896231280409,0.970433159280736,1,0.00140284854143302,"Karst P._Geyser"
